Episode: 1, v_vector: tensor([[-0.0030,  0.0268, -0.0014, -0.0084,  0.0029]], device='cuda:0') 
Episode: 117, v_vector: tensor([[-0.0355,  0.0620, -0.0316, -0.0364, -0.0057]], device='cuda:0') 
Episode: 118, v_vector: tensor([[-0.0357,  0.0622, -0.0318, -0.0366, -0.0056]], device='cuda:0') 
Episode: 119, v_vector: tensor([[-0.0360,  0.0624, -0.0320, -0.0368, -0.0056]], device='cuda:0') 
Episode: 120, v_vector: tensor([[-0.0363,  0.0627, -0.0323, -0.0370, -0.0056]], device='cuda:0') 
Episode: 121, v_vector: tensor([[-0.0365,  0.0629, -0.0325, -0.0372, -0.0055]], device='cuda:0') 
Episode: 122, v_vector: tensor([[-0.0367,  0.0630, -0.0327, -0.0373, -0.0055]], device='cuda:0') 
Episode: 123, v_vector: tensor([[-0.0369,  0.0632, -0.0328, -0.0375, -0.0055]], device='cuda:0') 
Episode: 124, v_vector: tensor([[-0.0371,  0.0633, -0.0329, -0.0376, -0.0055]], device='cuda:0') 
Episode: 125, v_vector: tensor([[-0.0372,  0.0634, -0.0330, -0.0377, -0.0054]], device='cuda:0') 
Episode: 126, v_vector: tensor([[-0.0373,  0.0634, -0.0330, -0.0377, -0.0053]], device='cuda:0') 
Episode: 127, v_vector: tensor([[-0.0373,  0.0635, -0.0330, -0.0377, -0.0052]], device='cuda:0') 
Episode: 128, v_vector: tensor([[-0.0374,  0.0636, -0.0331, -0.0378, -0.0051]], device='cuda:0') 
Episode: 129, v_vector: tensor([[-0.0375,  0.0636, -0.0331, -0.0379, -0.0048]], device='cuda:0') 
Episode: 130, v_vector: tensor([[-0.0376,  0.0637, -0.0331, -0.0379, -0.0047]], device='cuda:0') 
Episode: 131, v_vector: tensor([[-0.0377,  0.0637, -0.0332, -0.0379, -0.0046]], device='cuda:0') 
Episode: 132, v_vector: tensor([[-0.0378,  0.0638, -0.0332, -0.0380, -0.0046]], device='cuda:0') 
Episode: 133, v_vector: tensor([[-0.0378,  0.0638, -0.0332, -0.0380, -0.0045]], device='cuda:0') 
Episode: 134, v_vector: tensor([[-0.0379,  0.0638, -0.0332, -0.0380, -0.0044]], device='cuda:0') 
Episode: 135, v_vector: tensor([[-0.0379,  0.0638, -0.0332, -0.0380, -0.0044]], device='cuda:0') 
Episode: 136, v_vector: tensor([[-0.0379,  0.0638, -0.0331, -0.0379, -0.0044]], device='cuda:0') 
Episode: 137, v_vector: tensor([[-0.0379,  0.0637, -0.0330, -0.0379, -0.0044]], device='cuda:0') 
Episode: 138, v_vector: tensor([[-0.0378,  0.0636, -0.0330, -0.0379, -0.0044]], device='cuda:0') 
Episode: 139, v_vector: tensor([[-0.0378,  0.0636, -0.0329, -0.0378, -0.0043]], device='cuda:0') 
Episode: 140, v_vector: tensor([[-0.0377,  0.0635, -0.0328, -0.0378, -0.0043]], device='cuda:0') 
Episode: 141, v_vector: tensor([[-0.0377,  0.0635, -0.0327, -0.0378, -0.0043]], device='cuda:0') 
Episode: 142, v_vector: tensor([[-0.0377,  0.0635, -0.0327, -0.0378, -0.0043]], device='cuda:0') 
Episode: 143, v_vector: tensor([[-0.0377,  0.0635, -0.0326, -0.0377, -0.0042]], device='cuda:0') 
Episode: 144, v_vector: tensor([[-0.0378,  0.0635, -0.0327, -0.0377, -0.0042]], device='cuda:0') 
Episode: 145, v_vector: tensor([[-0.0378,  0.0635, -0.0327, -0.0378, -0.0042]], device='cuda:0') 
Episode: 146, v_vector: tensor([[-0.0379,  0.0635, -0.0326, -0.0378, -0.0042]], device='cuda:0') 
Episode: 147, v_vector: tensor([[-0.0379,  0.0636, -0.0326, -0.0378, -0.0043]], device='cuda:0') 
Episode: 148, v_vector: tensor([[-0.0379,  0.0636, -0.0326, -0.0378, -0.0043]], device='cuda:0') 
Episode: 149, v_vector: tensor([[-0.0379,  0.0635, -0.0326, -0.0378, -0.0043]], device='cuda:0') 
Episode: 150, v_vector: tensor([[-0.0379,  0.0635, -0.0325, -0.0377, -0.0043]], device='cuda:0') 
Episode: 151, v_vector: tensor([[-0.0379,  0.0635, -0.0326, -0.0378, -0.0044]], device='cuda:0') 
Episode: 152, v_vector: tensor([[-0.0380,  0.0636, -0.0326, -0.0378, -0.0044]], device='cuda:0') 
Episode: 153, v_vector: tensor([[-0.0380,  0.0636, -0.0326, -0.0378, -0.0045]], device='cuda:0') 
Episode: 154, v_vector: tensor([[-0.0380,  0.0636, -0.0326, -0.0379, -0.0046]], device='cuda:0') 
Episode: 155, v_vector: tensor([[-0.0381,  0.0637, -0.0327, -0.0379, -0.0048]], device='cuda:0') 
Episode: 156, v_vector: tensor([[-0.0382,  0.0637, -0.0327, -0.0380, -0.0049]], device='cuda:0') 
Episode: 157, v_vector: tensor([[-0.0382,  0.0638, -0.0327, -0.0381, -0.0050]], device='cuda:0') 
Episode: 158, v_vector: tensor([[-0.0383,  0.0638, -0.0328, -0.0381, -0.0051]], device='cuda:0') 
Episode: 159, v_vector: tensor([[-0.0384,  0.0639, -0.0329, -0.0382, -0.0052]], device='cuda:0') 
Episode: 160, v_vector: tensor([[-0.0385,  0.0640, -0.0329, -0.0382, -0.0053]], device='cuda:0') 
Episode: 161, v_vector: tensor([[-0.0386,  0.0641, -0.0330, -0.0383, -0.0054]], device='cuda:0') 
Episode: 162, v_vector: tensor([[-0.0387,  0.0641, -0.0330, -0.0383, -0.0054]], device='cuda:0') 
Episode: 163, v_vector: tensor([[-0.0388,  0.0642, -0.0330, -0.0382, -0.0054]], device='cuda:0') 
Episode: 164, v_vector: tensor([[-0.0388,  0.0642, -0.0331, -0.0382, -0.0054]], device='cuda:0') 
Episode: 165, v_vector: tensor([[-0.0388,  0.0642, -0.0330, -0.0381, -0.0054]], device='cuda:0') 
Episode: 166, v_vector: tensor([[-0.0388,  0.0642, -0.0330, -0.0380, -0.0053]], device='cuda:0') 
Episode: 167, v_vector: tensor([[-0.0388,  0.0641, -0.0329, -0.0379, -0.0052]], device='cuda:0') 
Episode: 168, v_vector: tensor([[-0.0387,  0.0641, -0.0329, -0.0378, -0.0052]], device='cuda:0') 
Episode: 169, v_vector: tensor([[-0.0387,  0.0640, -0.0328, -0.0377, -0.0052]], device='cuda:0') 
Episode: 170, v_vector: tensor([[-0.0387,  0.0640, -0.0328, -0.0376, -0.0052]], device='cuda:0') 
Episode: 171, v_vector: tensor([[-0.0387,  0.0640, -0.0328, -0.0375, -0.0052]], device='cuda:0') 
Episode: 172, v_vector: tensor([[-0.0386,  0.0639, -0.0327, -0.0375, -0.0051]], device='cuda:0') 
Episode: 173, v_vector: tensor([[-0.0386,  0.0639, -0.0327, -0.0374, -0.0049]], device='cuda:0') 
Episode: 174, v_vector: tensor([[-0.0386,  0.0638, -0.0326, -0.0374, -0.0048]], device='cuda:0') 
Episode: 175, v_vector: tensor([[-0.0385,  0.0638, -0.0326, -0.0373, -0.0046]], device='cuda:0') 
Episode: 176, v_vector: tensor([[-0.0385,  0.0638, -0.0325, -0.0373, -0.0045]], device='cuda:0') 
Episode: 177, v_vector: tensor([[-0.0385,  0.0637, -0.0325, -0.0373, -0.0045]], device='cuda:0') 
Episode: 178, v_vector: tensor([[-0.0384,  0.0637, -0.0325, -0.0373, -0.0045]], device='cuda:0') 
Episode: 179, v_vector: tensor([[-0.0384,  0.0637, -0.0325, -0.0373, -0.0046]], device='cuda:0') 
Episode: 180, v_vector: tensor([[-0.0384,  0.0637, -0.0325, -0.0373, -0.0046]], device='cuda:0') 
Episode: 181, v_vector: tensor([[-0.0384,  0.0636, -0.0324, -0.0373, -0.0046]], device='cuda:0') 
Episode: 182, v_vector: tensor([[-0.0383,  0.0636, -0.0324, -0.0373, -0.0047]], device='cuda:0') 
Episode: 183, v_vector: tensor([[-0.0383,  0.0636, -0.0324, -0.0373, -0.0047]], device='cuda:0') 
Episode: 184, v_vector: tensor([[-0.0382,  0.0635, -0.0323, -0.0373, -0.0047]], device='cuda:0') 
Episode: 185, v_vector: tensor([[-0.0382,  0.0634, -0.0322, -0.0373, -0.0047]], device='cuda:0') 
Episode: 186, v_vector: tensor([[-0.0381,  0.0634, -0.0322, -0.0372, -0.0047]], device='cuda:0') 
Episode: 187, v_vector: tensor([[-0.0381,  0.0633, -0.0322, -0.0372, -0.0047]], device='cuda:0') 
Episode: 188, v_vector: tensor([[-0.0381,  0.0633, -0.0322, -0.0372, -0.0047]], device='cuda:0') 
Episode: 189, v_vector: tensor([[-0.0381,  0.0632, -0.0321, -0.0372, -0.0047]], device='cuda:0') 
Episode: 190, v_vector: tensor([[-0.0380,  0.0632, -0.0320, -0.0371, -0.0047]], device='cuda:0') 
Episode: 191, v_vector: tensor([[-0.0380,  0.0632, -0.0320, -0.0371, -0.0047]], device='cuda:0') 
Episode: 192, v_vector: tensor([[-0.0380,  0.0631, -0.0319, -0.0370, -0.0047]], device='cuda:0') 
Episode: 193, v_vector: tensor([[-0.0379,  0.0631, -0.0319, -0.0370, -0.0046]], device='cuda:0') 
Episode: 194, v_vector: tensor([[-0.0379,  0.0630, -0.0319, -0.0370, -0.0046]], device='cuda:0') 
Episode: 195, v_vector: tensor([[-0.0379,  0.0630, -0.0318, -0.0369, -0.0045]], device='cuda:0') 
Episode: 196, v_vector: tensor([[-0.0379,  0.0630, -0.0318, -0.0369, -0.0045]], device='cuda:0') 
Episode: 197, v_vector: tensor([[-0.0379,  0.0629, -0.0317, -0.0369, -0.0044]], device='cuda:0') 
Episode: 198, v_vector: tensor([[-0.0379,  0.0629, -0.0317, -0.0369, -0.0044]], device='cuda:0') 
Episode: 199, v_vector: tensor([[-0.0379,  0.0629, -0.0317, -0.0369, -0.0044]], device='cuda:0') 
Episode: 200, v_vector: tensor([[-0.0379,  0.0629, -0.0317, -0.0369, -0.0044]], device='cuda:0') 
