Episode: 1, v_vector: tensor([[-0.0030,  0.0268, -0.0014, -0.0084,  0.0029]], device='cuda:0') 
Episode: 60, v_vector: tensor([[-0.0180,  0.0416,  0.0097, -0.0173,  0.0202]], device='cuda:0') 
Episode: 61, v_vector: tensor([[-0.0179,  0.0415,  0.0096, -0.0172,  0.0201]], device='cuda:0') 
Episode: 62, v_vector: tensor([[-0.0179,  0.0415,  0.0096, -0.0171,  0.0201]], device='cuda:0') 
Episode: 63, v_vector: tensor([[-0.0179,  0.0414,  0.0095, -0.0170,  0.0200]], device='cuda:0') 
Episode: 64, v_vector: tensor([[-0.0179,  0.0414,  0.0095, -0.0169,  0.0200]], device='cuda:0') 
Episode: 65, v_vector: tensor([[-0.0179,  0.0414,  0.0095, -0.0169,  0.0200]], device='cuda:0') 
Episode: 66, v_vector: tensor([[-0.0179,  0.0414,  0.0095, -0.0168,  0.0200]], device='cuda:0') 
Episode: 67, v_vector: tensor([[-0.0180,  0.0414,  0.0095, -0.0168,  0.0200]], device='cuda:0') 
Episode: 68, v_vector: tensor([[-0.0181,  0.0414,  0.0096, -0.0168,  0.0200]], device='cuda:0') 
Episode: 69, v_vector: tensor([[-0.0181,  0.0415,  0.0096, -0.0168,  0.0201]], device='cuda:0') 
Episode: 70, v_vector: tensor([[-0.0182,  0.0415,  0.0097, -0.0168,  0.0201]], device='cuda:0') 
Episode: 71, v_vector: tensor([[-0.0182,  0.0415,  0.0097, -0.0168,  0.0201]], device='cuda:0') 
Episode: 72, v_vector: tensor([[-0.0183,  0.0415,  0.0098, -0.0169,  0.0201]], device='cuda:0') 
Episode: 73, v_vector: tensor([[-0.0184,  0.0416,  0.0098, -0.0169,  0.0201]], device='cuda:0') 
Episode: 74, v_vector: tensor([[-0.0185,  0.0416,  0.0099, -0.0170,  0.0202]], device='cuda:0') 
Episode: 75, v_vector: tensor([[-0.0185,  0.0417,  0.0099, -0.0170,  0.0202]], device='cuda:0') 
Episode: 76, v_vector: tensor([[-0.0186,  0.0417,  0.0100, -0.0170,  0.0202]], device='cuda:0') 
Episode: 77, v_vector: tensor([[-0.0187,  0.0418,  0.0100, -0.0171,  0.0203]], device='cuda:0') 
Episode: 78, v_vector: tensor([[-0.0187,  0.0418,  0.0101, -0.0171,  0.0203]], device='cuda:0') 
Episode: 79, v_vector: tensor([[-0.0188,  0.0418,  0.0101, -0.0171,  0.0203]], device='cuda:0') 
Episode: 80, v_vector: tensor([[-0.0188,  0.0419,  0.0101, -0.0172,  0.0203]], device='cuda:0') 
Episode: 81, v_vector: tensor([[-0.0189,  0.0419,  0.0102, -0.0172,  0.0204]], device='cuda:0') 
Episode: 82, v_vector: tensor([[-0.0190,  0.0420,  0.0102, -0.0173,  0.0204]], device='cuda:0') 
Episode: 83, v_vector: tensor([[-0.0190,  0.0420,  0.0103, -0.0173,  0.0204]], device='cuda:0') 
Episode: 84, v_vector: tensor([[-0.0191,  0.0421,  0.0103, -0.0173,  0.0205]], device='cuda:0') 
Episode: 85, v_vector: tensor([[-0.0191,  0.0421,  0.0103, -0.0174,  0.0205]], device='cuda:0') 
Episode: 86, v_vector: tensor([[-0.0192,  0.0421,  0.0104, -0.0175,  0.0205]], device='cuda:0') 
Episode: 87, v_vector: tensor([[-0.0193,  0.0422,  0.0104, -0.0175,  0.0206]], device='cuda:0') 
Episode: 88, v_vector: tensor([[-0.0194,  0.0423,  0.0105, -0.0176,  0.0206]], device='cuda:0') 
Episode: 89, v_vector: tensor([[-0.0195,  0.0423,  0.0105, -0.0177,  0.0207]], device='cuda:0') 
Episode: 90, v_vector: tensor([[-0.0195,  0.0424,  0.0106, -0.0177,  0.0207]], device='cuda:0') 
Episode: 91, v_vector: tensor([[-0.0196,  0.0424,  0.0106, -0.0178,  0.0207]], device='cuda:0') 
Episode: 92, v_vector: tensor([[-0.0196,  0.0425,  0.0106, -0.0178,  0.0208]], device='cuda:0') 
Episode: 93, v_vector: tensor([[-0.0197,  0.0425,  0.0106, -0.0178,  0.0208]], device='cuda:0') 
Episode: 94, v_vector: tensor([[-0.0198,  0.0425,  0.0107, -0.0179,  0.0209]], device='cuda:0') 
Episode: 95, v_vector: tensor([[-0.0198,  0.0426,  0.0107, -0.0179,  0.0209]], device='cuda:0') 
Episode: 96, v_vector: tensor([[-0.0199,  0.0426,  0.0107, -0.0179,  0.0209]], device='cuda:0') 
Episode: 97, v_vector: tensor([[-0.0199,  0.0427,  0.0107, -0.0180,  0.0210]], device='cuda:0') 
Episode: 98, v_vector: tensor([[-0.0200,  0.0427,  0.0108, -0.0180,  0.0210]], device='cuda:0') 
Episode: 99, v_vector: tensor([[-0.0201,  0.0428,  0.0108, -0.0180,  0.0210]], device='cuda:0') 
Episode: 100, v_vector: tensor([[-0.0201,  0.0429,  0.0109, -0.0181,  0.0211]], device='cuda:0') 
Episode: 101, v_vector: tensor([[-0.0202,  0.0430,  0.0110, -0.0181,  0.0211]], device='cuda:0') 
Episode: 102, v_vector: tensor([[-0.0204,  0.0431,  0.0111, -0.0182,  0.0212]], device='cuda:0') 
Episode: 103, v_vector: tensor([[-0.0205,  0.0432,  0.0113, -0.0183,  0.0213]], device='cuda:0') 
Episode: 104, v_vector: tensor([[-0.0207,  0.0434,  0.0114, -0.0184,  0.0214]], device='cuda:0') 
Episode: 105, v_vector: tensor([[-0.0208,  0.0436,  0.0115, -0.0185,  0.0215]], device='cuda:0') 
Episode: 106, v_vector: tensor([[-0.0210,  0.0437,  0.0117, -0.0186,  0.0216]], device='cuda:0') 
Episode: 107, v_vector: tensor([[-0.0211,  0.0439,  0.0118, -0.0187,  0.0217]], device='cuda:0') 
Episode: 108, v_vector: tensor([[-0.0212,  0.0440,  0.0118, -0.0188,  0.0218]], device='cuda:0') 
Episode: 109, v_vector: tensor([[-0.0213,  0.0441,  0.0119, -0.0188,  0.0218]], device='cuda:0') 
Episode: 110, v_vector: tensor([[-0.0215,  0.0443,  0.0119, -0.0189,  0.0220]], device='cuda:0') 
Episode: 111, v_vector: tensor([[-0.0218,  0.0446,  0.0119, -0.0190,  0.0221]], device='cuda:0') 
Episode: 112, v_vector: tensor([[-0.0220,  0.0448,  0.0120, -0.0191,  0.0222]], device='cuda:0') 
Episode: 113, v_vector: tensor([[-0.0222,  0.0450,  0.0120, -0.0192,  0.0223]], device='cuda:0') 
Episode: 114, v_vector: tensor([[-0.0226,  0.0453,  0.0117, -0.0196,  0.0227]], device='cuda:0') 
Episode: 115, v_vector: tensor([[-0.0228,  0.0450,  0.0120, -0.0199,  0.0227]], device='cuda:0') 
Episode: 116, v_vector: tensor([[-0.0229,  0.0446,  0.0123, -0.0202,  0.0227]], device='cuda:0') 
Episode: 117, v_vector: tensor([[-0.0231,  0.0443,  0.0126, -0.0205,  0.0227]], device='cuda:0') 
Episode: 118, v_vector: tensor([[-0.0232,  0.0440,  0.0129, -0.0208,  0.0228]], device='cuda:0') 
Episode: 119, v_vector: tensor([[-0.0233,  0.0437,  0.0131, -0.0210,  0.0228]], device='cuda:0') 
Episode: 120, v_vector: tensor([[-0.0234,  0.0435,  0.0133, -0.0211,  0.0228]], device='cuda:0') 
Episode: 121, v_vector: tensor([[-0.0234,  0.0432,  0.0134, -0.0212,  0.0228]], device='cuda:0') 
Episode: 122, v_vector: tensor([[-0.0235,  0.0430,  0.0136, -0.0213,  0.0228]], device='cuda:0') 
Episode: 123, v_vector: tensor([[-0.0235,  0.0429,  0.0137, -0.0214,  0.0228]], device='cuda:0') 
Episode: 124, v_vector: tensor([[-0.0235,  0.0427,  0.0139, -0.0215,  0.0228]], device='cuda:0') 
Episode: 125, v_vector: tensor([[-0.0235,  0.0425,  0.0140, -0.0216,  0.0228]], device='cuda:0') 
Episode: 126, v_vector: tensor([[-0.0235,  0.0424,  0.0140, -0.0216,  0.0228]], device='cuda:0') 
Episode: 127, v_vector: tensor([[-0.0235,  0.0422,  0.0141, -0.0217,  0.0227]], device='cuda:0') 
Episode: 128, v_vector: tensor([[-0.0235,  0.0421,  0.0142, -0.0217,  0.0227]], device='cuda:0') 
Episode: 129, v_vector: tensor([[-0.0235,  0.0420,  0.0143, -0.0217,  0.0227]], device='cuda:0') 
Episode: 130, v_vector: tensor([[-0.0235,  0.0419,  0.0143, -0.0218,  0.0226]], device='cuda:0') 
Episode: 131, v_vector: tensor([[-0.0234,  0.0418,  0.0143, -0.0217,  0.0225]], device='cuda:0') 
Episode: 132, v_vector: tensor([[-0.0235,  0.0417,  0.0143, -0.0218,  0.0225]], device='cuda:0') 
Episode: 133, v_vector: tensor([[-0.0235,  0.0417,  0.0143, -0.0218,  0.0224]], device='cuda:0') 
Episode: 134, v_vector: tensor([[-0.0235,  0.0416,  0.0143, -0.0218,  0.0223]], device='cuda:0') 
Episode: 135, v_vector: tensor([[-0.0235,  0.0416,  0.0143, -0.0218,  0.0223]], device='cuda:0') 
Episode: 136, v_vector: tensor([[-0.0235,  0.0415,  0.0143, -0.0218,  0.0222]], device='cuda:0') 
Episode: 137, v_vector: tensor([[-0.0235,  0.0415,  0.0143, -0.0217,  0.0221]], device='cuda:0') 
Episode: 138, v_vector: tensor([[-0.0235,  0.0415,  0.0143, -0.0217,  0.0221]], device='cuda:0') 
Episode: 139, v_vector: tensor([[-0.0235,  0.0414,  0.0143, -0.0217,  0.0220]], device='cuda:0') 
Episode: 140, v_vector: tensor([[-0.0235,  0.0414,  0.0143, -0.0217,  0.0219]], device='cuda:0') 
Episode: 141, v_vector: tensor([[-0.0236,  0.0414,  0.0143, -0.0217,  0.0219]], device='cuda:0') 
Episode: 142, v_vector: tensor([[-0.0234,  0.0413,  0.0142, -0.0217,  0.0218]], device='cuda:0') 
Episode: 143, v_vector: tensor([[-0.0234,  0.0413,  0.0142, -0.0217,  0.0217]], device='cuda:0') 
Episode: 144, v_vector: tensor([[-0.0233,  0.0413,  0.0142, -0.0217,  0.0216]], device='cuda:0') 
Episode: 145, v_vector: tensor([[-0.0233,  0.0412,  0.0142, -0.0217,  0.0215]], device='cuda:0') 
Episode: 146, v_vector: tensor([[-0.0233,  0.0412,  0.0141, -0.0217,  0.0215]], device='cuda:0') 
Episode: 147, v_vector: tensor([[-0.0232,  0.0412,  0.0141, -0.0218,  0.0214]], device='cuda:0') 
Episode: 148, v_vector: tensor([[-0.0232,  0.0412,  0.0141, -0.0218,  0.0213]], device='cuda:0') 
Episode: 149, v_vector: tensor([[-0.0231,  0.0411,  0.0140, -0.0217,  0.0213]], device='cuda:0') 
Episode: 150, v_vector: tensor([[-0.0231,  0.0411,  0.0140, -0.0217,  0.0212]], device='cuda:0') 
Episode: 151, v_vector: tensor([[-0.0231,  0.0411,  0.0140, -0.0217,  0.0212]], device='cuda:0') 
Episode: 152, v_vector: tensor([[-0.0231,  0.0411,  0.0140, -0.0216,  0.0212]], device='cuda:0') 
Episode: 153, v_vector: tensor([[-0.0231,  0.0411,  0.0140, -0.0217,  0.0212]], device='cuda:0') 
Episode: 154, v_vector: tensor([[-0.0232,  0.0411,  0.0140, -0.0216,  0.0212]], device='cuda:0') 
Episode: 155, v_vector: tensor([[-0.0232,  0.0410,  0.0139, -0.0216,  0.0212]], device='cuda:0') 
Episode: 156, v_vector: tensor([[-0.0233,  0.0410,  0.0139, -0.0216,  0.0212]], device='cuda:0') 
Episode: 157, v_vector: tensor([[-0.0233,  0.0410,  0.0139, -0.0216,  0.0212]], device='cuda:0') 
Episode: 158, v_vector: tensor([[-0.0234,  0.0410,  0.0139, -0.0215,  0.0213]], device='cuda:0') 
Episode: 159, v_vector: tensor([[-0.0234,  0.0410,  0.0138, -0.0215,  0.0213]], device='cuda:0') 
Episode: 160, v_vector: tensor([[-0.0234,  0.0410,  0.0138, -0.0215,  0.0213]], device='cuda:0') 
Episode: 161, v_vector: tensor([[-0.0235,  0.0410,  0.0138, -0.0215,  0.0213]], device='cuda:0') 
Episode: 162, v_vector: tensor([[-0.0235,  0.0410,  0.0138, -0.0215,  0.0213]], device='cuda:0') 
Episode: 163, v_vector: tensor([[-0.0235,  0.0410,  0.0138, -0.0215,  0.0213]], device='cuda:0') 
Episode: 164, v_vector: tensor([[-0.0235,  0.0409,  0.0137, -0.0215,  0.0213]], device='cuda:0') 
Episode: 165, v_vector: tensor([[-0.0236,  0.0409,  0.0137, -0.0214,  0.0213]], device='cuda:0') 
Episode: 166, v_vector: tensor([[-0.0236,  0.0409,  0.0137, -0.0214,  0.0213]], device='cuda:0') 
Episode: 167, v_vector: tensor([[-0.0238,  0.0409,  0.0137, -0.0215,  0.0216]], device='cuda:0') 
Episode: 168, v_vector: tensor([[-0.0241,  0.0410,  0.0137, -0.0216,  0.0218]], device='cuda:0') 
Episode: 169, v_vector: tensor([[-0.0242,  0.0410,  0.0137, -0.0216,  0.0221]], device='cuda:0') 
Episode: 170, v_vector: tensor([[-0.0244,  0.0410,  0.0137, -0.0217,  0.0222]], device='cuda:0') 
Episode: 171, v_vector: tensor([[-0.0245,  0.0410,  0.0137, -0.0217,  0.0223]], device='cuda:0') 
Episode: 172, v_vector: tensor([[-0.0245,  0.0409,  0.0136, -0.0218,  0.0224]], device='cuda:0') 
Episode: 173, v_vector: tensor([[-0.0245,  0.0409,  0.0136, -0.0218,  0.0225]], device='cuda:0') 
Episode: 174, v_vector: tensor([[-0.0245,  0.0409,  0.0136, -0.0218,  0.0225]], device='cuda:0') 
Episode: 175, v_vector: tensor([[-0.0246,  0.0409,  0.0136, -0.0218,  0.0226]], device='cuda:0') 
Episode: 176, v_vector: tensor([[-0.0246,  0.0409,  0.0135, -0.0218,  0.0226]], device='cuda:0') 
Episode: 177, v_vector: tensor([[-0.0246,  0.0409,  0.0135, -0.0218,  0.0226]], device='cuda:0') 
Episode: 178, v_vector: tensor([[-0.0247,  0.0409,  0.0135, -0.0218,  0.0227]], device='cuda:0') 
Episode: 179, v_vector: tensor([[-0.0247,  0.0409,  0.0135, -0.0219,  0.0227]], device='cuda:0') 
Episode: 180, v_vector: tensor([[-0.0247,  0.0409,  0.0135, -0.0219,  0.0227]], device='cuda:0') 
Episode: 181, v_vector: tensor([[-0.0248,  0.0409,  0.0135, -0.0219,  0.0227]], device='cuda:0') 
Episode: 182, v_vector: tensor([[-0.0248,  0.0409,  0.0134, -0.0219,  0.0227]], device='cuda:0') 
Episode: 183, v_vector: tensor([[-0.0247,  0.0408,  0.0134, -0.0220,  0.0227]], device='cuda:0') 
Episode: 184, v_vector: tensor([[-0.0246,  0.0408,  0.0134, -0.0220,  0.0226]], device='cuda:0') 
Episode: 185, v_vector: tensor([[-0.0246,  0.0408,  0.0133, -0.0220,  0.0226]], device='cuda:0') 
Episode: 186, v_vector: tensor([[-0.0245,  0.0408,  0.0133, -0.0220,  0.0226]], device='cuda:0') 
Episode: 187, v_vector: tensor([[-0.0244,  0.0408,  0.0133, -0.0221,  0.0225]], device='cuda:0') 
Episode: 188, v_vector: tensor([[-0.0244,  0.0407,  0.0133, -0.0221,  0.0225]], device='cuda:0') 
Episode: 189, v_vector: tensor([[-0.0244,  0.0407,  0.0133, -0.0221,  0.0225]], device='cuda:0') 
Episode: 190, v_vector: tensor([[-0.0244,  0.0407,  0.0133, -0.0221,  0.0225]], device='cuda:0') 
Episode: 191, v_vector: tensor([[-0.0244,  0.0407,  0.0132, -0.0221,  0.0225]], device='cuda:0') 
Episode: 192, v_vector: tensor([[-0.0244,  0.0407,  0.0132, -0.0221,  0.0225]], device='cuda:0') 
Episode: 193, v_vector: tensor([[-0.0244,  0.0407,  0.0132, -0.0221,  0.0226]], device='cuda:0') 
Episode: 194, v_vector: tensor([[-0.0244,  0.0407,  0.0132, -0.0222,  0.0226]], device='cuda:0') 
Episode: 195, v_vector: tensor([[-0.0244,  0.0407,  0.0132, -0.0222,  0.0226]], device='cuda:0') 
Episode: 196, v_vector: tensor([[-0.0244,  0.0407,  0.0132, -0.0222,  0.0226]], device='cuda:0') 
Episode: 197, v_vector: tensor([[-0.0244,  0.0406,  0.0132, -0.0221,  0.0226]], device='cuda:0') 
Episode: 198, v_vector: tensor([[-0.0244,  0.0406,  0.0132, -0.0221,  0.0226]], device='cuda:0') 
Episode: 199, v_vector: tensor([[-0.0244,  0.0406,  0.0132, -0.0221,  0.0227]], device='cuda:0') 
Episode: 200, v_vector: tensor([[-0.0245,  0.0406,  0.0132, -0.0221,  0.0227]], device='cuda:0') 
